User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Netflix User Age Range
945,Basic,13,26-06-22,29-06-23,Germany,39,Male,Laptop,1 Month,35-44
946,Premium,14,28-06-22,1/7/23,France,43,Female,Laptop,1 Month,35-44
947,Basic,10,29-06-22,2/7/23,Brazil,50,Female,Tablet,1 Month,45+
948,Standard,12,26-06-22,2/7/23,Mexico,51,Male,Laptop,1 Month,45+
949,Premium,14,26-06-22,30-06-23,Spain,40,Male,Tablet,1 Month,35-44
950,Basic,10,20-06-22,30-06-23,Italy,31,Male,Tablet,1 Month,25-34
951,Premium,12,18-06-22,3/7/23,Spain,39,Female,Smartphone,1 Month,35-44
952,Basic,10,16-06-22,1/7/23,Spain,49,Female,Tablet,1 Month,45+
953,Standard,10,16-06-22,30-06-23,United States,34,Female,Laptop,1 Month,25-34
954,Standard,13,17-06-22,30-06-23,Canada,38,Male,Smartphone,1 Month,35-44
955,Basic,15,20-06-22,2/7/23,United States,36,Female,Laptop,1 Month,35-44
956,Premium,10,24-06-22,1/7/23,United States,42,Female,Smart TV,1 Month,35-44
957,Basic,14,27-06-22,1/7/23,Canada,50,Male,Tablet,1 Month,45+
958,Standard,10,2/7/22,1/7/23,United Kingdom,42,Female,Laptop,1 Month,35-44
959,Premium,14,4/7/22,2/7/23,Australia,35,Female,Laptop,1 Month,25-34
960,Basic,15,15-07-22,30-06-23,Germany,46,Female,Tablet,1 Month,45+
961,Premium,15,23-07-22,1/7/23,France,48,Male,Laptop,1 Month,45+
962,Basic,12,29-07-22,1/7/23,Brazil,43,Female,Laptop,1 Month,35-44
963,Standard,13,1/8/22,1/7/23,Mexico,51,Female,Tablet,1 Month,45+
964,Standard,13,12/8/22,3/7/23,Spain,45,Male,Smart TV,1 Month,35-44
965,Basic,10,14-08-22,30-06-23,Italy,46,Male,Laptop,1 Month,45+
966,Premium,12,16-08-22,4/7/23,Spain,42,Female,Laptop,1 Month,35-44
967,Basic,10,26-08-22,30-06-23,Spain,42,Female,Smartphone,1 Month,35-44
968,Standard,13,31-08-22,3/7/23,United States,50,Male,Tablet,1 Month,45+
969,Premium,12,2/9/22,30-06-23,Canada,28,Male,Smart TV,1 Month,25-34
970,Basic,15,3/9/22,3/7/23,United States,44,Female,Tablet,1 Month,35-44
971,Basic,10,5/9/22,1/7/23,United States,36,Male,Tablet,1 Month,35-44
972,Basic,14,10/9/22,2/7/23,Canada,37,Female,Laptop,1 Month,35-44
973,Standard,12,17-09-22,1/7/23,United Kingdom,36,Male,Smartphone,1 Month,35-44
974,Premium,13,28-09-22,3/7/23,Australia,31,Male,Smartphone,1 Month,25-34
975,Basic,12,2/10/22,30-06-23,Germany,36,Female,Smart TV,1 Month,35-44
976,Basic,15,5/10/22,3/7/23,France,39,Female,Laptop,1 Month,35-44
977,Premium,11,7/10/22,30-06-23,Brazil,45,Female,Laptop,1 Month,35-44
978,Standard,13,8/10/22,3/7/23,Mexico,29,Male,Smart TV,1 Month,25-34
979,Standard,15,8/10/22,1/7/23,Spain,45,Male,Smartphone,1 Month,35-44
980,Basic,11,9/10/22,3/7/23,Italy,29,Male,Smart TV,1 Month,25-34
981,Premium,10,9/10/22,30-06-23,Spain,28,Female,Smart TV,1 Month,25-34
982,Standard,12,10/10/22,2/7/23,Spain,42,Female,Smart TV,1 Month,35-44
983,Basic,11,14-10-22,1/7/23,United States,36,Female,Smartphone,1 Month,35-44
984,Standard,15,16-10-22,3/7/23,Canada,39,Male,Smart TV,1 Month,35-44
985,Premium,11,21-10-22,29-06-23,United States,36,Male,Smart TV,1 Month,35-44
986,Basic,15,25-10-22,1/7/23,United States,49,Male,Laptop,1 Month,45+
987,Premium,11,30-10-22,1/7/23,Canada,32,Female,Tablet,1 Month,25-34
988,Standard,12,31-10-22,2/7/23,United Kingdom,40,Female,Smartphone,1 Month,35-44
989,Basic,12,8/11/22,1/7/23,Australia,34,Male,Smartphone,1 Month,25-34
990,Standard,15,9/11/22,1/7/23,Germany,35,Male,Smartphone,1 Month,25-34
991,Premium,11,7/11/22,1/7/23,France,44,Female,Smart TV,1 Month,35-44
992,Basic,13,8/11/22,3/7/23,Brazil,47,Female,Smartphone,1 Month,45+
993,Standard,14,8/11/22,3/7/23,Mexico,33,Female,Laptop,1 Month,25-34
994,Premium,11,31-10-22,2/7/23,Spain,45,Male,Tablet,1 Month,35-44
995,Basic,14,28-10-22,1/7/23,Italy,42,Female,Tablet,1 Month,35-44
996,Premium,15,25-10-22,2/7/23,Spain,46,Male,Tablet,1 Month,45+
997,Basic,14,18-10-22,2/7/23,Spain,51,Male,Tablet,1 Month,45+
998,Standard,15,25-09-22,2/7/23,United States,41,Female,Laptop,1 Month,35-44
999,Standard,10,26-08-22,1/7/23,Canada,50,Female,Tablet,1 Month,45+
1000,Basic,10,20-08-22,2/7/23,United States,49,Female,Smartphone,1 Month,45+
1001,Premium,12,12/8/22,3/7/23,United States,34,Female,Laptop,1 Month,25-34
1002,Basic,13,12/8/22,3/7/23,Canada,38,Female,Tablet,1 Month,35-44
1003,Standard,13,11/8/22,1/7/23,United Kingdom,46,Male,Smart TV,1 Month,45+
1004,Premium,14,11/8/22,2/7/23,Australia,42,Male,Smart TV,1 Month,35-44
1005,Basic,12,10/8/22,2/7/23,Germany,46,Male,Laptop,1 Month,45+
1006,Premium,10,31-07-22,3/7/23,France,51,Female,Smart TV,1 Month,45+
1007,Basic,12,17-07-22,30-06-23,Brazil,35,Male,Smart TV,1 Month,25-34
1008,Standard,10,15-07-22,2/7/23,Mexico,34,Female,Smartphone,1 Month,25-34
1009,Standard,14,5/7/22,2/7/23,Spain,31,Female,Laptop,1 Month,25-34
1010,Basic,12,1/7/22,3/7/23,Italy,36,Female,Tablet,1 Month,35-44
1011,Premium,15,1/7/22,30-06-23,Spain,28,Male,Smart TV,1 Month,25-34
1012,Basic,15,26-06-22,1/7/23,Spain,29,Female,Smartphone,1 Month,25-34
1013,Standard,12,27-06-22,2/7/23,United States,42,Female,Smart TV,1 Month,35-44
1014,Premium,10,28-06-22,2/7/23,Canada,35,Female,Smartphone,1 Month,25-34
1015,Basic,12,28-06-22,30-06-23,United States,32,Female,Laptop,1 Month,25-34
1016,Premium,10,29-06-22,1/7/23,United States,43,Female,Tablet,1 Month,35-44
1017,Basic,10,26-06-22,2/7/23,Canada,29,Male,Smartphone,1 Month,25-34
1018,Standard,13,26-06-22,2/7/23,United Kingdom,35,Female,Tablet,1 Month,25-34
1019,Standard,14,24-06-22,30-06-23,Australia,27,Female,Tablet,1 Month,25-34
1020,Basic,13,21-06-22,1/7/23,Germany,38,Male,Tablet,1 Month,35-44
1021,Premium,13,22-06-22,3/7/23,France,33,Male,Smart TV,1 Month,25-34
1022,Basic,11,18-06-22,2/7/23,Brazil,48,Male,Laptop,1 Month,45+
1023,Standard,10,18-06-22,2/7/23,Mexico,51,Female,Laptop,1 Month,45+
1024,Premium,10,20-06-22,1/7/23,Spain,40,Female,Smartphone,1 Month,35-44
1025,Basic,13,23-06-22,3/7/23,Italy,28,Male,Smartphone,1 Month,25-34
1026,Premium,10,26-06-22,1/7/23,Spain,46,Female,Laptop,1 Month,45+
1027,Basic,12,2/7/22,1/7/23,Spain,28,Female,Tablet,1 Month,25-34
1028,Standard,12,4/7/22,1/7/23,United States,47,Male,Tablet,1 Month,45+
1029,Standard,10,7/7/22,2/7/23,Canada,47,Male,Smartphone,1 Month,45+
1030,Basic,13,14-07-22,1/7/23,United States,50,Male,Smartphone,1 Month,45+
1031,Premium,13,20-07-22,1/7/23,United States,50,Female,Smart TV,1 Month,45+
1032,Basic,15,23-07-22,2/7/23,Canada,29,Male,Smartphone,1 Month,25-34
1033,Standard,15,30-07-22,1/7/23,United Kingdom,38,Male,Tablet,1 Month,35-44
1034,Premium,11,12/8/22,3/7/23,Australia,40,Female,Tablet,1 Month,35-44
1035,Basic,14,14-08-22,1/7/23,Germany,43,Male,Smartphone,1 Month,35-44
1036,Premium,14,22-08-22,4/7/23,France,27,Female,Smartphone,1 Month,25-34
1037,Basic,10,29-08-22,30-06-23,Brazil,37,Female,Tablet,1 Month,35-44
1038,Standard,12,2/9/22,3/7/23,Mexico,30,Male,Smartphone,1 Month,25-34
1039,Standard,13,3/9/22,1/7/23,Spain,50,Male,Laptop,1 Month,45+
1040,Basic,11,4/9/22,4/7/23,Italy,51,Male,Smartphone,1 Month,45+
1041,Premium,13,6/9/22,1/7/23,Spain,37,Female,Laptop,1 Month,35-44
1042,Basic,14,10/9/22,2/7/23,Spain,35,Female,Tablet,1 Month,25-34
1043,Standard,12,20-09-22,1/7/23,United States,35,Male,Tablet,1 Month,25-34
1044,Premium,11,26-09-22,3/7/23,Canada,46,Male,Tablet,1 Month,45+
1045,Basic,13,4/10/22,1/7/23,United States,27,Male,Tablet,1 Month,25-34
1046,Basic,13,6/10/22,3/7/23,United States,27,Male,Laptop,1 Month,25-34
1047,Basic,13,7/10/22,1/7/23,Canada,39,Female,Laptop,1 Month,35-44
1048,Standard,15,8/10/22,3/7/23,United Kingdom,51,Male,Tablet,1 Month,45+
1049,Premium,14,9/10/22,1/7/23,Australia,41,Male,Smartphone,1 Month,35-44
1050,Basic,15,10/10/22,3/7/23,Germany,30,Female,Smart TV,1 Month,25-34
1051,Basic,11,10/10/22,30-06-23,France,46,Male,Laptop,1 Month,45+
1052,Premium,14,14-10-22,2/7/23,Brazil,31,Male,Tablet,1 Month,25-34
1053,Standard,13,15-10-22,1/7/23,Mexico,49,Male,Smartphone,1 Month,45+
1054,Standard,12,17-10-22,3/7/23,Spain,39,Female,Tablet,1 Month,35-44
1055,Basic,11,23-10-22,1/7/23,Italy,47,Male,Smartphone,1 Month,45+
1056,Premium,15,27-10-22,2/7/23,Spain,36,Female,Tablet,1 Month,35-44
1057,Standard,14,29-10-22,2/7/23,Spain,42,Female,Tablet,1 Month,35-44
1058,Basic,15,5/11/22,2/7/23,United States,28,Female,Smart TV,1 Month,25-34
1059,Standard,15,7/11/22,2/7/23,Canada,43,Male,Tablet,1 Month,35-44
1060,Premium,10,8/11/22,2/7/23,United States,50,Female,Laptop,1 Month,45+
1061,Basic,15,9/11/22,1/7/23,United States,30,Female,Tablet,1 Month,25-34
1062,Premium,10,10/11/22,3/7/23,Canada,34,Female,Laptop,1 Month,25-34
1063,Standard,13,2/11/22,3/7/23,United Kingdom,35,Female,Laptop,1 Month,25-34
1064,Basic,11,31-10-22,2/7/23,Australia,29,Male,Tablet,1 Month,25-34
1065,Standard,15,29-10-22,2/7/23,Germany,33,Male,Smart TV,1 Month,25-34
1066,Premium,12,22-10-22,3/7/23,France,47,Male,Laptop,1 Month,45+
1067,Basic,14,20-10-22,2/7/23,Brazil,32,Female,Tablet,1 Month,25-34
1068,Standard,15,21-10-22,4/7/23,Mexico,34,Female,Tablet,1 Month,25-34
1069,Premium,13,10/10/22,2/7/23,Spain,46,Male,Smart TV,1 Month,45+
1070,Basic,15,6/9/22,3/7/23,Italy,31,Male,Tablet,1 Month,25-34
1071,Premium,12,6/9/22,3/7/23,Spain,40,Female,Tablet,1 Month,35-44
1072,Basic,11,13-08-22,3/7/23,Spain,38,Female,Tablet,1 Month,35-44
1073,Standard,11,13-08-22,1/7/23,United States,31,Male,Smart TV,1 Month,25-34
1074,Standard,12,13-08-22,2/7/23,Canada,46,Female,Smartphone,1 Month,45+
1075,Basic,11,6/8/22,3/7/23,United States,43,Male,Smart TV,1 Month,35-44
1076,Premium,15,6/8/22,3/7/23,United States,38,Female,Laptop,1 Month,35-44
1077,Basic,15,22-07-22,30-06-23,Canada,38,Female,Laptop,1 Month,35-44
1078,Standard,14,17-07-22,2/7/23,United Kingdom,27,Male,Laptop,1 Month,25-34
1079,Premium,12,9/7/22,2/7/23,Australia,49,Female,Tablet,1 Month,45+
1080,Basic,11,4/7/22,3/7/23,Germany,33,Male,Smartphone,1 Month,25-34
1081,Premium,10,27-06-22,30-06-23,France,40,Female,Smartphone,1 Month,35-44
1082,Basic,13,28-06-22,2/7/23,Brazil,27,Male,Tablet,1 Month,25-34
1083,Standard,12,28-06-22,2/7/23,Mexico,28,Female,Laptop,1 Month,25-34
1084,Standard,10,29-06-22,3/7/23,Spain,30,Male,Smartphone,1 Month,25-34
1085,Basic,10,29-06-22,30-06-23,Italy,33,Female,Smartphone,1 Month,25-34
1086,Premium,15,26-06-22,1/7/23,Spain,51,Female,Tablet,1 Month,45+
1087,Basic,11,26-06-22,3/7/23,Spain,51,Male,Tablet,1 Month,45+
1088,Standard,10,26-06-22,2/7/23,United States,50,Female,Smartphone,1 Month,45+
1089,Premium,14,24-06-22,30-06-23,Canada,46,Female,Tablet,1 Month,45+
1090,Basic,14,25-06-22,2/7/23,United States,31,Male,Smart TV,1 Month,25-34
1091,Premium,12,20-06-22,3/7/23,United States,46,Female,Smartphone,1 Month,45+
1092,Basic,15,21-06-22,2/7/23,Canada,41,Male,Smart TV,1 Month,35-44
1093,Standard,12,20-06-22,2/7/23,United Kingdom,36,Male,Smartphone,1 Month,35-44
1094,Standard,10,22-06-22,2/7/23,Australia,45,Female,Tablet,1 Month,35-44
1095,Basic,10,24-06-22,3/7/23,Germany,36,Male,Smartphone,1 Month,35-44
1096,Premium,15,30-06-22,2/7/23,France,28,Male,Smartphone,1 Month,25-34
1097,Basic,13,3/7/22,2/7/23,Brazil,45,Female,Smartphone,1 Month,35-44
1098,Standard,10,4/7/22,2/7/23,Mexico,39,Female,Smartphone,1 Month,35-44
1099,Premium,13,8/7/22,2/7/23,Spain,51,Female,Laptop,1 Month,45+
1100,Basic,10,19-07-22,1/7/23,Italy,37,Male,Laptop,1 Month,35-44
1101,Premium,11,21-07-22,1/7/23,Spain,33,Female,Tablet,1 Month,25-34
1102,Basic,15,27-07-22,3/7/23,Spain,32,Female,Smartphone,1 Month,25-34
1103,Standard,14,2/8/22,1/7/23,United States,49,Female,Tablet,1 Month,45+
1104,Standard,10,9/8/22,3/7/23,Canada,37,Female,Smart TV,1 Month,35-44
1105,Basic,15,21-08-22,1/7/23,United States,39,Male,Tablet,1 Month,35-44
1106,Premium,14,29-08-22,4/7/23,United States,37,Male,Smart TV,1 Month,35-44
1107,Basic,15,31-08-22,1/7/23,Canada,36,Female,Smart TV,1 Month,35-44
1108,Standard,10,2/9/22,3/7/23,United Kingdom,34,Male,Laptop,1 Month,25-34
1109,Premium,13,4/9/22,1/7/23,Australia,51,Female,Smartphone,1 Month,45+
1110,Basic,13,5/9/22,4/7/23,Germany,41,Female,Tablet,1 Month,35-44
1111,Premium,13,10/9/22,1/7/23,France,51,Male,Smart TV,1 Month,45+
1112,Basic,15,13-09-22,3/7/23,Brazil,31,Female,Tablet,1 Month,25-34
1113,Standard,13,20-09-22,1/7/23,Mexico,44,Male,Laptop,1 Month,35-44
1114,Standard,15,1/10/22,3/7/23,Spain,50,Male,Smart TV,1 Month,45+
1115,Basic,14,3/10/22,1/7/23,Italy,33,Male,Laptop,1 Month,25-34
1116,Premium,11,6/10/22,4/7/23,Spain,44,Female,Laptop,1 Month,35-44
1117,Basic,15,8/10/22,1/7/23,Spain,42,Female,Tablet,1 Month,35-44
1118,Standard,13,9/10/22,3/7/23,United States,35,Male,Smart TV,1 Month,25-34
1119,Premium,12,10/10/22,2/7/23,Canada,48,Male,Smartphone,1 Month,45+
1120,Basic,13,10/10/22,4/7/23,United States,51,Female,Smartphone,1 Month,45+
1121,Basic,15,12/10/22,1/7/23,United States,44,Female,Smart TV,1 Month,35-44
1122,Basic,11,14-10-22,2/7/23,Canada,37,Female,Smartphone,1 Month,35-44
1123,Standard,15,15-10-22,2/7/23,United Kingdom,35,Female,Laptop,1 Month,25-34
1124,Premium,11,17-10-22,3/7/23,Australia,32,Male,Laptop,1 Month,25-34
1125,Basic,15,19-10-22,2/7/23,Germany,46,Female,Tablet,1 Month,45+
1126,Basic,14,25-10-22,2/7/23,France,39,Female,Laptop,1 Month,35-44
1127,Premium,11,26-10-22,2/7/23,Brazil,33,Female,Tablet,1 Month,25-34
1128,Standard,10,5/11/22,3/7/23,Mexico,42,Male,Tablet,1 Month,35-44
1129,Standard,14,7/11/22,3/7/23,Spain,37,Female,Smartphone,1 Month,35-44
1130,Basic,14,8/11/22,3/7/23,Italy,27,Female,Smart TV,1 Month,25-34
1131,Premium,14,9/11/22,2/7/23,Spain,34,Female,Laptop,1 Month,25-34
1132,Standard,13,6/11/22,3/7/23,Spain,51,Male,Laptop,1 Month,45+
1133,Basic,12,4/11/22,3/7/23,United States,42,Male,Laptop,1 Month,35-44
1134,Standard,13,3/11/22,5/7/23,Canada,46,Female,Smart TV,1 Month,45+
1135,Premium,13,23-10-22,2/7/23,United States,36,Male,Laptop,1 Month,35-44
1136,Basic,14,24-10-22,4/7/23,United States,46,Male,Smartphone,1 Month,45+
1137,Premium,13,23-10-22,4/7/23,Canada,51,Male,Smart TV,1 Month,45+
1138,Standard,12,21-10-22,4/7/23,United Kingdom,45,Female,Smartphone,1 Month,35-44
1139,Basic,14,11/9/22,2/7/23,Australia,33,Male,Smartphone,1 Month,25-34
1140,Standard,10,9/9/22,3/7/23,Germany,31,Female,Smart TV,1 Month,25-34
1141,Premium,12,22-08-22,3/7/23,France,48,Female,Smart TV,1 Month,45+
1142,Basic,13,21-08-22,4/7/23,Brazil,47,Female,Laptop,1 Month,45+
1143,Standard,13,15-08-22,1/7/23,Mexico,43,Male,Smart TV,1 Month,35-44
1144,Premium,14,14-08-22,3/7/23,Spain,39,Male,Tablet,1 Month,35-44
1145,Basic,11,9/8/22,3/7/23,Italy,46,Male,Smart TV,1 Month,45+
1146,Premium,12,4/8/22,4/7/23,Spain,46,Female,Smartphone,1 Month,45+
1147,Basic,11,27-07-22,1/7/23,Spain,40,Female,Tablet,1 Month,35-44
1148,Standard,12,11/7/22,2/7/23,United States,38,Male,Smartphone,1 Month,35-44
1149,Standard,13,9/7/22,3/7/23,Canada,48,Female,Tablet,1 Month,45+
1150,Basic,15,1/7/22,3/7/23,United States,38,Male,Tablet,1 Month,35-44
1151,Premium,12,30-06-22,1/7/23,United States,43,Male,Laptop,1 Month,35-44
1152,Basic,11,29-06-22,2/7/23,Canada,29,Male,Smartphone,1 Month,25-34
1153,Standard,15,29-06-22,3/7/23,United Kingdom,32,Female,Laptop,1 Month,25-34
1154,Premium,10,30-06-22,3/7/23,Australia,32,Female,Laptop,1 Month,25-34
1155,Basic,10,30-06-22,30-06-23,Germany,49,Female,Laptop,1 Month,45+
1156,Premium,14,26-06-22,2/7/23,France,51,Female,Laptop,1 Month,45+
1157,Basic,14,27-06-22,3/7/23,Brazil,32,Male,Smart TV,1 Month,25-34
1158,Standard,12,25-06-22,2/7/23,Mexico,35,Female,Smart TV,1 Month,25-34
1159,Standard,15,25-06-22,1/7/23,Spain,41,Male,Laptop,1 Month,35-44
1160,Basic,12,20-06-22,3/7/23,Italy,43,Female,Smart TV,1 Month,35-44
1161,Premium,12,21-06-22,3/7/23,Spain,41,Male,Smartphone,1 Month,35-44
1162,Basic,10,21-06-22,2/7/23,Spain,51,Male,Smart TV,1 Month,45+
1163,Standard,13,22-06-22,3/7/23,United States,47,Female,Smart TV,1 Month,45+
1164,Premium,15,23-06-22,2/7/23,Canada,39,Male,Smart TV,1 Month,35-44
1165,Basic,15,27-06-22,3/7/23,United States,51,Male,Smartphone,1 Month,45+
1166,Premium,13,2/7/22,2/7/23,United States,39,Female,Tablet,1 Month,35-44
1167,Basic,12,3/7/22,2/7/23,Canada,45,Male,Tablet,1 Month,35-44
1168,Standard,13,5/7/22,2/7/23,United Kingdom,42,Male,Laptop,1 Month,35-44
1169,Standard,13,15-07-22,2/7/23,Australia,48,Male,Smartphone,1 Month,45+
1170,Basic,11,20-07-22,2/7/23,Germany,33,Male,Smart TV,1 Month,25-34
1171,Premium,14,27-07-22,2/7/23,France,47,Female,Smartphone,1 Month,45+
1172,Basic,11,29-07-22,4/7/23,Brazil,51,Female,Smart TV,1 Month,45+
1173,Standard,11,3/8/22,1/7/23,Mexico,27,Male,Smartphone,1 Month,25-34
1174,Premium,11,18-08-22,4/7/23,Spain,44,Female,Laptop,1 Month,35-44
1175,Basic,12,23-08-22,2/7/23,Italy,41,Male,Laptop,1 Month,35-44
1176,Premium,11,27-08-22,5/7/23,Spain,37,Male,Smart TV,1 Month,35-44
1177,Basic,15,1/9/22,2/7/23,Spain,48,Male,Tablet,1 Month,45+
1178,Standard,12,3/9/22,4/7/23,United States,30,Male,Smart TV,1 Month,25-34
1179,Standard,14,5/9/22,2/7/23,Canada,44,Female,Smartphone,1 Month,35-44
1180,Basic,14,9/9/22,4/7/23,United States,34,Female,Smart TV,1 Month,25-34
1181,Premium,15,11/9/22,1/7/23,United States,40,Female,Laptop,1 Month,35-44
1182,Basic,14,17-09-22,4/7/23,Canada,28,Female,Smartphone,1 Month,25-34
1183,Standard,15,19-09-22,2/7/23,United Kingdom,44,Female,Tablet,1 Month,35-44
1184,Premium,13,28-09-22,3/7/23,Australia,38,Female,Laptop,1 Month,35-44
1185,Basic,14,6/10/22,2/7/23,Germany,49,Male,Smart TV,1 Month,45+
1186,Premium,13,7/10/22,5/7/23,France,32,Female,Smart TV,1 Month,25-34
1187,Basic,14,9/10/22,1/7/23,Brazil,47,Female,Smart TV,1 Month,45+
1188,Standard,10,10/10/22,3/7/23,Mexico,44,Male,Tablet,1 Month,35-44
1189,Standard,12,11/10/22,3/7/23,Spain,33,Male,Smartphone,1 Month,25-34
1190,Basic,15,12/10/22,4/7/23,Italy,32,Male,Laptop,1 Month,25-34
1191,Premium,12,13-10-22,1/7/23,Spain,27,Female,Smartphone,1 Month,25-34
1192,Basic,11,14-10-22,3/7/23,Spain,37,Male,Laptop,1 Month,35-44
1193,Standard,14,16-10-22,3/7/23,United States,34,Male,Tablet,1 Month,25-34
1194,Premium,15,19-10-22,4/7/23,Canada,40,Male,Smart TV,1 Month,35-44
1195,Basic,12,23-10-22,2/7/23,United States,45,Female,Smart TV,1 Month,35-44
1196,Basic,13,24-10-22,3/7/23,United States,29,Female,Tablet,1 Month,25-34
1197,Basic,14,25-10-22,3/7/23,Canada,35,Male,Smart TV,1 Month,25-34
1198,Standard,10,1/11/22,4/7/23,United Kingdom,38,Female,Laptop,1 Month,35-44
1199,Premium,11,2/11/22,4/7/23,Australia,48,Female,Smart TV,1 Month,45+
1200,Basic,12,4/11/22,6/7/23,Germany,36,Male,Smartphone,1 Month,35-44
1201,Basic,10,6/11/22,3/7/23,France,41,Male,Smart TV,1 Month,35-44
1202,Premium,15,6/11/22,3/7/23,Brazil,27,Male,Smart TV,1 Month,25-34
1203,Standard,12,4/11/22,4/7/23,Mexico,41,Male,Smart TV,1 Month,35-44
1204,Standard,13,30-10-22,5/7/23,Spain,42,Male,Laptop,1 Month,35-44
1205,Basic,12,27-10-22,3/7/23,Italy,40,Female,Laptop,1 Month,35-44
1206,Premium,13,23-10-22,4/7/23,Spain,32,Male,Smart TV,1 Month,25-34
1207,Standard,12,23-10-22,4/7/23,Spain,33,Male,Smart TV,1 Month,25-34
1208,Basic,11,24-09-22,4/7/23,United States,34,Male,Smartphone,1 Month,25-34
1209,Standard,11,22-09-22,2/7/23,Canada,29,Male,Tablet,1 Month,25-34
1210,Premium,14,6/9/22,3/7/23,United States,50,Male,Smart TV,1 Month,45+
1211,Basic,10,23-08-22,4/7/23,United States,29,Female,Laptop,1 Month,25-34
1212,Premium,13,21-08-22,4/7/23,Canada,40,Female,Tablet,1 Month,35-44
1213,Standard,10,16-08-22,2/7/23,United Kingdom,27,Male,Smart TV,1 Month,25-34
1214,Basic,10,9/8/22,3/7/23,Australia,51,Female,Smartphone,1 Month,45+
1215,Standard,13,4/8/22,3/7/23,Germany,41,Female,Laptop,1 Month,35-44
1216,Premium,15,28-07-22,4/7/23,France,28,Female,Tablet,1 Month,25-34
1217,Basic,12,12/7/22,1/7/23,Brazil,42,Male,Laptop,1 Month,35-44
1218,Standard,13,11/7/22,3/7/23,Mexico,40,Male,Laptop,1 Month,35-44
1219,Premium,12,6/7/22,4/7/23,Spain,48,Female,Smartphone,1 Month,45+
1220,Basic,13,1/7/22,3/7/23,Italy,28,Male,Smart TV,1 Month,25-34
1221,Premium,15,2/7/22,1/7/23,Spain,40,Male,Smart TV,1 Month,35-44
1222,Basic,15,30-06-22,3/7/23,Spain,33,Female,Tablet,1 Month,25-34
1223,Standard,12,30-06-22,3/7/23,United States,33,Male,Smartphone,1 Month,25-34
1224,Standard,15,30-06-22,3/7/23,Canada,47,Female,Smartphone,1 Month,45+
1225,Basic,13,30-06-22,1/7/23,United States,50,Female,Smart TV,1 Month,45+
1226,Premium,15,29-06-22,3/7/23,United States,38,Male,Smartphone,1 Month,35-44
1227,Basic,15,27-06-22,4/7/23,Canada,36,Female,Tablet,1 Month,35-44
1228,Standard,15,26-06-22,3/7/23,United Kingdom,38,Female,Tablet,1 Month,35-44
1229,Premium,12,24-06-22,1/7/23,Australia,49,Male,Smartphone,1 Month,45+
1230,Basic,12,25-06-22,3/7/23,Germany,40,Female,Smart TV,1 Month,35-44
1231,Premium,13,24-06-22,3/7/23,France,51,Male,Tablet,1 Month,45+
1232,Basic,11,22-06-22,3/7/23,Brazil,42,Female,Smartphone,1 Month,35-44
1233,Standard,13,23-06-22,3/7/23,Mexico,41,Female,Smartphone,1 Month,35-44
1234,Standard,12,25-06-22,3/7/23,Spain,48,Female,Smartphone,1 Month,45+
1235,Basic,13,29-06-22,3/7/23,Italy,39,Female,Tablet,1 Month,35-44
1236,Premium,15,1/7/22,2/7/23,Spain,35,Female,Tablet,1 Month,25-34
1237,Basic,11,5/7/22,2/7/23,Spain,32,Female,Tablet,1 Month,25-34
1238,Standard,12,12/7/22,4/7/23,United States,28,Female,Smartphone,1 Month,25-34
1239,Premium,11,16-07-22,2/7/23,Canada,27,Male,Laptop,1 Month,25-34
1240,Basic,11,20-07-22,4/7/23,United States,30,Female,Laptop,1 Month,25-34
1241,Premium,14,28-07-22,2/7/23,United States,47,Female,Laptop,1 Month,45+
1242,Basic,14,31-07-22,5/7/23,Canada,49,Female,Tablet,1 Month,45+
1243,Standard,14,14-08-22,2/7/23,United Kingdom,43,Female,Smartphone,1 Month,35-44
1244,Standard,12,16-08-22,4/7/23,Australia,42,Male,Tablet,1 Month,35-44
1245,Basic,14,18-08-22,3/7/23,Germany,29,Female,Smartphone,1 Month,25-34
1246,Premium,15,27-08-22,5/7/23,France,35,Female,Smartphone,1 Month,25-34
1247,Basic,13,1/9/22,2/7/23,Brazil,41,Female,Smartphone,1 Month,35-44
